ID,Label,MergedLabel,Location,Country,Region,Year
OK642747,Porcine_epidemic_diarrhea_virus-swine-Cluster_280,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MW330070,Porcine_epidemic_diarrhea_virus-swine-Cluster_280,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
OL348059,Porcine_epidemic_diarrhea_virus-swine-Cluster_280,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MH013465,Porcine_epidemic_diarrhea_virus-swine-Cluster_281,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2017
KM044332,Porcine_epidemic_diarrhea_virus-swine-Cluster_281,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2014
MT490315,Porcine_epidemic_diarrhea_virus-swine-Cluster_281,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2018
MT490316,Porcine_epidemic_diarrhea_virus-swine-Cluster_281,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2018
JX501318,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KM196109,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,Canada,Canada,America,Unknown
KP870132,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2014
KP870140,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2013
KR296678,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2015
KT388409,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2014
KT388412,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2014
KX883635,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MF038017,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2016
MG198665,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KT239513,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KU674946,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2015
KY009941,Porcine_epidemic_diarrhea_virus-swine-Cluster_282,Porcine_epidemic_diarrhea_virus-swine,Italy,Italy,Europe,2015
MF152599,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2016
MG020552,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2016
MH053413,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH593139,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH593142,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH593143,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH593145,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH593146,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MH909810,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2015
MH991829,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MH991847,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MH991854,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MK532992,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MK532996,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MK533010,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MK592416,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MN893407,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
MN893420,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
MH973706,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2014
MK395326,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MT090146,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MN412574,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2018
MW478764,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MW478765,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MW478766,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MW478767,Porcine_epidemic_diarrhea_virus-swine-Cluster_283,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MT198679,Porcine_epidemic_diarrhea_virus-swine-Cluster_284,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,Unknown
OM681592,Porcine_epidemic_diarrhea_virus-swine-Cluster_284,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
OM681593,Porcine_epidemic_diarrhea_virus-swine-Cluster_284,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
OM681594,Porcine_epidemic_diarrhea_virus-swine-Cluster_284,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
MW345263,Porcine_epidemic_diarrhea_virus-swine-Cluster_285,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
OM681589,Porcine_epidemic_diarrhea_virus-swine-Cluster_285,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
OM681590,Porcine_epidemic_diarrhea_virus-swine-Cluster_285,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
OM681591,Porcine_epidemic_diarrhea_virus-swine-Cluster_285,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,2018
MZ787937,Porcine_epidemic_diarrhea_virus-swine-Cluster_285,Porcine_epidemic_diarrhea_virus-swine,VietNam,Vietnam,Asia,Unknown
FJ687449,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687450,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687451,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687452,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687455,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687458,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687459,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687460,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
FJ687465,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
HQ537439,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
HQ537454,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
HQ537455,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
JQ023161,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KJ857380,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KJ857383,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KJ857384,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KJ857404,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KJ857407,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KT968509,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
KU529658,Porcine_epidemic_diarrhea_virus-swine-Cluster_286,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,2010
KJ399978,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,Unknown
KJ645635,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KJ645649,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KJ645655,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KJ645695,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KJ645696,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KJ645702,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KJ645704,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM392232,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,Unknown
KM403155,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KM403156,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KM403158,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
KM975738,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975739,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975740,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975741,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KP399614,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2013
KP688354,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KP870118,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2012
KR265759,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KR265760,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KR265761,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KT591944,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KT860508,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KY619745,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
KY619748,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
KY828991,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2014
KY828996,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2015
MH006958,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2013
MH006960,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2014
MH006962,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2015
MH052680,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
MK071619,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071620,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071624,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2014
MK071625,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2014
MK071626,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071630,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071631,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071632,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071633,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071634,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071635,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071636,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071637,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071638,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
MK071639,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Colombia,Colombia,America,2015
KM975912,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975913,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975914,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975915,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975916,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2013
KM975917,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975919,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975920,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975921,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975922,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975923,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975924,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975925,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975926,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975927,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
KM975929,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Mexico,Mexico,America,2014
KP300941,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,USA,USA,America,2014
LC053343,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
LC063844,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,2014
LC063845,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,2014
LC063846,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,2013
LC063847,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,2014
LC113937,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,2014
LP731402,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731435,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731436,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731437,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731463,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731467,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731468,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731476,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LP731477,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LQ110721,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LQ110722,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LQ110723,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
LQ110724,Porcine_epidemic_diarrhea_virus-swine-Cluster_287,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
MH052681,Porcine_epidemic_diarrhea_virus-swine-Cluster_288,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
MH052686,Porcine_epidemic_diarrhea_virus-swine-Cluster_288,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
MN816181,Porcine_epidemic_diarrhea_virus-swine-Cluster_288,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
MN844888,Porcine_epidemic_diarrhea_virus-swine-Cluster_288,Porcine_epidemic_diarrhea_virus-swine,SouthKorea,SouthKorea,Asia,Unknown
MG198638,Porcine_epidemic_diarrhea_virus-swine-Cluster_289,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
MH061336,Porcine_epidemic_diarrhea_virus-swine-Cluster_289,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
ON168787,Porcine_epidemic_diarrhea_virus-swine-Cluster_289,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
ON168802,Porcine_epidemic_diarrhea_virus-swine-Cluster_289,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2017
DQ355223,Porcine_epidemic_diarrhea_virus-swine-Cluster_290,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
EU033967,Porcine_epidemic_diarrhea_virus-swine-Cluster_290,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
GU372733,Porcine_epidemic_diarrhea_virus-swine-Cluster_290,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JN547228,Porcine_epidemic_diarrhea_virus-swine-Cluster_290,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
LY838417,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
EU033965,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
FJ473387,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
GU321197,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
HM210881,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
HM210882,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
HQ455345,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2010
JN089724,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,Unknown,Unknown,Unknown,Unknown
KC836507,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JQ678034,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2011
MK252703,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2014
JN599150,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JN601052,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2011
JN601053,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2011
JQ239431,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JQ239432,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JQ638924,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2011
JQ723731,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
JX002685,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,Beijing,China,Asia,Unknown
KC836508,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KJ646609,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,2013
KR514323,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KR514324,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
KY619780,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
KY619826,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,Japan,Japan,Asia,Unknown
MG820029,Porcine_epidemic_diarrhea_virus-swine-Cluster_291,Porcine_epidemic_diarrhea_virus-swine,China,China,Asia,Unknown
